Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Y_Trimmed_Candidates,Matched_Y_Trimmed,Match_Found
114768,448.4,C21H20O11,C1=CC(=C(C=C1C=C2C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,"2-[(3,4-dihydroxyphenyl)methylidene]-4-hydroxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-benzofuran-3-one",0,31,C22H22O11,5378562.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,True
154500241,450.4,C21H22O11,C1=CC(=C(C=C1C2=C(C=C3C(O2)C=C(C=C3O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,"2-[[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8aH-chromen-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,1,C22H24O11,129663.0,CCCCCCCCCCCOCCCCOOOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOO,CCCCCCCCCCCOCCCCOOOCCCCCOCOOOOO,True
124708143,462.4,C21H18O12,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@H]([C@@H]([C@H]([C@@H](O4)C(=O)O)O)O)O)O)O)O,"(2R,3R,4R,5S,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",2,0,C22H20O12,44258222.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCOCCCCCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,True
124708093,316.3,C14H20O8,C1=CC(=C(C=C1CCO[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CO)O)O)O)O)O,"(2S,3S,4R,5R,6S)-2-[2-(3,4-dihydroxyphenyl)ethoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",3,0,C15H22O8,14413440.0,CCCCCCCCOCCCCCOCOOOOOO,CCCCCCCCOCCCCCOCOOOOO,CCCCCCCCOCCCCCOCOOOOO,True
124462763,610.5,C27H30O16,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O)O)O,"8-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",2,0,C28H32O16,5320020.0,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOCCCCCOCOOOOOOOO;CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOCCCCCOCOOOOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO,True
99722028,448.4,C21H20O11,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)[C@@H]4[C@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,True
93531727,464.4,C21H20O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3S,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O12,12443209.0,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,True
93233493,448.4,C21H20O11,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2R,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,True
92468677,434.3,C20H18O11,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@@H]4[C@H]([C@@H]([C@@H](O4)CO)O)O)O)O,"3-[(2R,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",5,0,C21H20O11,3081357.0,CCCCCCCCCOCCCCCCOOOOCCCCOCOOOOO,CCCCCCCCCOOCCOOCCCCCCCCOOCOOOO;CCCCCCCCCCOOOCOCCCCCCCCOOCOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOOOOO,True
77240283,356.28,C15H16O10,C1=CC(=C(C=C1C=CC(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O)O,"6-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0,0,C16H18O10,131753197.0,CCCCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOOCCCCCOCOOOOOO,CCCCCCCCCOOCCCCCOCOOOOOO,True
76445328,326.3,C19H18O5,C1=CC(=C(C=C1CCC=CC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,"1,7-bis(3,4-dihydroxyphenyl)hepta-1,4-dien-3-one",0,0,C20H20O5,2137781.0,CCCCCCCCCCCOCCCCCCCCOOOO,CCCCCCCCCOCCCCCCCCCCOOO;CCCCCCCCCOCCOCCCCCCCCOO;CCCCCCCCCCCCCOOCCCOCCCO;CCCCCCCCCCCOCCCCCCCCOOO,CCCCCCCCCCCOCCCCCCCCOOO,True
76046285,434.3,C20H18O11,C1=CC(=C(C=C1CC(C(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)(C(=O)O)O)O)O,"2-[(3,4-dihydroxyphenyl)methyl]-3-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-2-hydroxybutanedioic acid",5,0,C21H20O11,3081357.0,CCCCCCCCCCOOOCOCCCCCCCCOOCOOOOO,CCCCCCCCCOOCCOOCCCCCCCCOOCOOOO;CCCCCCCCCCOOOCOCCCCCCCCOOCOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOOOOO,CCCCCCCCCCOOOCOCCCCCCCCOOCOOOO,True
75971725,478.4,C22H22O12,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)O,"2-(3,4-dihydroxyphenyl)-5-hydroxy-3-(hydroxymethyl)-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C23H24O12,11968629.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOOO,CCCCCCCCOCCCCCCCOOOCOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOCOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOCO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOO,True
75602198,478.4,C21H18O13,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C(=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,"6-[2-(3,4-dihydroxyphenyl)-7,8-dihydroxy-4-oxochromen-5-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",0,0,C22H20O13,14887606.0,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOOOCOCCCCCOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,True
75092419,626.5,C27H30O17,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,"8-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",0,0,C28H32O17,5487516.0,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO,True
74977970,610.5,C27H30O16,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-3,7-bis[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]chromen-4-one",2,0,C28H32O16,5320020.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOCCCCCOCOOOOOOOO;CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOCCCCCOCOOOOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO,True
74977869,478.4,C21H18O13,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O)O)O,"6-[2-(3,4-dihydroxyphenyl)-5,6-dihydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",0,0,C22H20O13,14887606.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOOOCOCCCCCOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,True
74977867,478.4,C21H18O13,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O)O,"6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-6-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",0,0,C22H20O13,14887606.0,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOOOCOCCCCCOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,True
74977864,464.4,C21H20O12,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-6,7-dihydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O12,12443209.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOOO,CCCCCCCCCOCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,True
74819316,610.5,C27H30O16,C1=CC(=C(C=C1C=C2C(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,"2-[(3,4-dihydroxyphenyl)methylidene]-4,6-bis[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]-1-benzofuran-3-one",2,0,C28H32O16,5320020.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOCCCCCOCOOOOOOOO;CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOCCCCCOCOOOOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOCCCCCOCOOOOO,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO,True
74819314,448.4,C21H20O11,C1=CC(=C(C=C1C=C2C(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)O)O)O,"2-[(3,4-dihydroxyphenyl)methylidene]-6-hydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-benzofuran-3-one",0,7,C22H22O11,5378562.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,True
74819195,450.4,C21H22O11,C1=CC(=C(C=C1C=CC(=O)C2=CC(=C(C=C2O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O,"3-(3,4-dihydroxyphenyl)-1-[2,5-dihydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,0,C22H24O11,129663.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO,True
74328890,466.4,C21H22O12,C1=CC(=C(C=C1C2=C(C(C3=C(C=C(C=C3O2)O)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-chromene-4,5,7-triol",0,0,C22H24O12,24862883.0,CCCCCCCCCCCCCCCOOOOOCCCCCOCOOOOOO,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO;CCCCCCCCCCCOCCCCOCCCCCOCOOOOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO;CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO;CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO,True
73981741,432.4,C21H20O10,C1=CC(=C(C=C1C=C2C(=O)C3=C(O2)C=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)O)O,"2-[(3,4-dihydroxyphenyl)methylidene]-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-benzofuran-3-one",0,0,C22H22O10,5318267.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOCOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOO,True
73313390,238.19,C11H10O6,C1=CC(=C(C=C1C=CC(=O)OCC(=O)O)O)O,"2-[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]acetic acid",2,0,C12H12O6,121320585.0,CCCCCCCCCOOCCOOOO,CCCCCCCCCOCCOOOO;CCCCCCCCCOOCCOOO;CCCCCCCCCCOOCOOO;CCCCCCCCCOCOOCOO,CCCCCCCCCOCCOOOO,True
72728603,612.5,C27H32O16,C1=CC(=C(C=C1C=CC(=O)C2=C(C(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,"3-(3,4-dihydroxyphenyl)-1-[2-hydroxy-3,4-bis[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]prop-2-en-1-one",0,0,C28H34O16,16047905.0,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO,True
56678406,624.5,C27H28O17,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)O)O)O,"6-[2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",0,0,C28H30O17,102283830.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOOO,True
53977275,342.3,C15H18O9,C1=CC(=C(C=C1C=CC(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O,"[(2R,3S,4S,5R,6R)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",0,0,C16H20O9,11566585.0,CCCCCCCCCOOCCCCCCOOOOOOO,CCCCCCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCOOCCCOOOOO;CCCCCCCCCOOCCCCCCOOOOOO,CCCCCCCCCOOCCCCCCOOOOOO,True
51694628,448.4,C21H20O11,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-8-hydroxy-7-[(2R,3S,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,True
51694626,448.4,C21H20O11,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-8-hydroxy-7-[(2R,3R,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,True
51669118,316.3,C14H20O8,C1=CC(=C(C=C1CCO[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O)O,"(2R,3S,4R,5S,6S)-2-[2-(3,4-dihydroxyphenyl)ethoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C15H22O8,14413440.0,CCCCCCCCOCCCCCOCOOOOOO,CCCCCCCCOCCCCCOCOOOOO,CCCCCCCCOCCCCCOCOOOOO,True
51669116,316.3,C14H20O8,C1=CC(=C(C=C1CCO[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)O)O,"(2R,3R,4R,5S,6S)-2-[2-(3,4-dihydroxyphenyl)ethoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,0,C15H22O8,14413440.0,CCCCCCCCOCCCCCOCOOOOOO,CCCCCCCCOCCCCCOCOOOOO,CCCCCCCCOCCCCCOCOOOOO,True
45934385,468.4,C21H24O12,C1=CC(=C(C=C1CC(C(=O)C2=C(C(=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)O,"3-(3,4-dihydroxyphenyl)-1-[2,4-dihydroxy-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-2-hydroxypropan-1-one",0,0,C22H26O12,69636312.0,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO,CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOOO;CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOOO,True
45783241,448.4,C21H20O11,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,"2-(3,4-dihydroxyphenyl)-8-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O11,5378562.0,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOOO,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO;CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO;CCCCCCCCCOCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCOCCCOCCCCOCCCCCOCOOOOOO;CCCCCCCCCOOCCOOCCCCCCCCCOOCOOOO;CCCCCCCCOCCCCCCCOOOCCCCCOCOOOOO;CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO,True
