Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
46230190,906.9,C56H42O12,C1=CC(=CC=C1[C@@H]2[C@@H](C3=C4[C@@H]([C@H](OC4=C(C=C3)O)C5=CC=C(C=C5)O)C6=C2C(=CC(=C6)O)O)C7=C(C=CC(=C7)/C=C/C8=C9[C@@H]([C@H](OC9=CC(=C8)O)C1=CC=C(C=C1)O)C1=CC(=CC(=C1)O)O)O)O,"(1S,8S,9S,16S)-9-[5-[(E)-2-[(2S,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]ethenyl]-2-hydroxyphenyl]-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaene-4,6,13-triol",1,0,C56H42O13,101157338.0
46230189,454.5,C28H22O6,C1=CC(=CC=C1[C@H]2[C@H]3C([C@@H](C4=C2C(=CC(=C4)O)O)C5=C3C=C(C=C5O)O)C6=CC=C(C=C6)O)O,"(1S,8R,9R)-8,16-bis(4-hydroxyphenyl)tetracyclo[7.6.1.02,7.010,15]hexadeca-2(7),3,5,10(15),11,13-hexaene-4,6,12,14-tetrol",3,6,C28H22O7,155288.0
46230149,454.5,C28H22O6,C1=CC2=C3[C@@H]([C@H](OC3=C1)C4=CC=C(C=C4)O)C5=C(C=C(C=C5O)O)[C@@H]([C@H]2O)C6=CC=C(C=C6)O,"(1S,8S,9R,16S)-8,16-bis(4-hydroxyphenyl)-15-oxatetracyclo[8.6.1.02,7.014,17]heptadeca-2(7),3,5,10(17),11,13-hexaene-3,5,9-triol",1,0,C28H22O7,155288.0
46229706,252.26,C16H12O3,C#CCOC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)O,(4-hydroxyphenyl)-(4-prop-2-ynoxyphenyl)methanone,1,16,C16H12O4,22624797.0
46228252,284.31,C17H16O4,CC(=O)O[C@H]1CC2=CC=CC=C2O[C@@H]1C3=CC=C(C=C3)O,"[(2R,3S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] acetate",1,0,C17H16O5,7330534.0
46228218,284.31,C17H16O4,CC(=O)O[C@H]1CC2=CC=CC=C2O[C@H]1C3=CC=C(C=C3)O,"[(2S,3S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] acetate",1,0,C17H16O5,7330534.0
46227233,394.5,C27H22O3,C1=CC=C(C=C1)[C@@H]2[C@H](C3=CC=CC=C3O[C@H]2C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,"4-[(2R,3S,4S)-2-(4-hydroxyphenyl)-3-phenyl-3,4-dihydro-2H-chromen-4-yl]phenol",1,0,C27H22O4,118133373.0
46218928,300.3,C17H16O5,C1=CC(=CC=C1CCOC(=O)/C=C/C2=CC(=C(C=C2)O)O)O,"2-(4-hydroxyphenyl)ethyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",3,6,C17H16O6,356763.0
46217449,392.5,C25H28O4,CC(=CCC/C(=C/CC1=C(C=CC2=C1OC(CC2=O)C3=CC=C(C=C3)O)O)/C)C,"8-[(2E)-3,7-dimethylocta-2,6-dienyl]-7-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one",1,2,C25H28O5,67841002.0
46213178,298.4,C19H22O3,C1=CC=C(C=C1)CCC(=O)C[C@H](CCC2=CC=C(C=C2)O)O,(5S)-5-hydroxy-7-(4-hydroxyphenyl)-1-phenylheptan-3-one,7,0,C19H22O4,10335780.0
46213117,312.4,C20H24O3,CO[C@@H](CCC1=CC=C(C=C1)O)CC(=O)CCC2=CC=CC=C2,(5S)-7-(4-hydroxyphenyl)-5-methoxy-1-phenylheptan-3-one,3,0,C20H24O4,10616256.0
46211618,312.3,C18H16O5,CC1=C(C(=C2C(=C1O)C(=O)/C(=C/C3=CC=C(C=C3)O)/CO2)C)O,"(3E)-5,7-dihydroxy-3-[(4-hydroxyphenyl)methylidene]-6,8-dimethylchromen-4-one",2,0,C18H16O6,131864767.0
46209991,338.4,C21H22O4,C[C@H](C1=C(C=C(C(=C1)/C=C/C(=O)C2=CC=C(C=C2)O)OC)O)C(=C)C,(E)-3-[4-hydroxy-2-methoxy-5-[(2S)-3-methylbut-3-en-2-yl]phenyl]-1-(4-hydroxyphenyl)prop-2-en-1-one,23,60,C21H22O5,10338211.0
46209908,608.5,C28H32O15,COC1=C(C=CC(=C1)/C=C/C(=O)OC(CC2=CC=C(C=C2)O)(C(C(=O)OC)O)C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,"3-hydroxy-2-[(4-hydroxyphenyl)methyl]-4-methoxy-2-[(E)-3-[3-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoyl]oxy-4-oxobutanoic acid",2,0,C28H32O16,6455168.0
46209485,430.5,C27H26O5,CC(C)C1=CC2C3C(=O)C(=CC3(C1C(=O)C2(C)O)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,"9-hydroxy-4,6-bis(4-hydroxyphenyl)-9-methyl-11-propan-2-yltricyclo[5.2.2.02,6]undeca-4,10-diene-3,8-dione",1,2,C27H26O6,162663052.0
46206807,406.5,C26H30O4,C1CC2CCCC(C1)C2=C(C3=CC=C(C=C3)O)C4=CC=C(C=C4)OCCCC(=O)O,4-[4-[9-bicyclo[3.3.1]nonanylidene-(4-hydroxyphenyl)methyl]phenoxy]butanoic acid,1,0,C26H30O5,630902.0
46206804,462.6,C30H38O4,CCOC(=O)CCCCCOC1=CC=C(C=C1)C(=C2C3CCCC2CCC3)C4=CC=C(C=C4)O,ethyl 6-[4-[9-bicyclo[3.3.1]nonanylidene-(4-hydroxyphenyl)methyl]phenoxy]hexanoate,1,0,C30H38O5,11634343.0
46206548,422.4,C20H22O10,COC1=C(C(=C(C(=C1)O)C(=O)C2=CC=C(C=C2)O)O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,"[2,6-dihydroxy-4-methoxy-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-(4-hydroxyphenyl)methanone",2,2,C20H22O11,163474394.0
46206458,402.5,C27H30O3,C1CC2CCCC(C1)C2=C(C3=CC=C(C=C3)/C=C/CCC(=O)O)C4=CC=C(C=C4)O,(E)-5-[4-[9-bicyclo[3.3.1]nonanylidene-(4-hydroxyphenyl)methyl]phenyl]pent-4-enoic acid,1,0,C27H30O4,162867245.0
46205803,378.5,C24H26O4,C1CC2CCCC(C1)C2=C(C3=CC=C(C=C3)O)C4=CC=C(C=C4)OCC(=O)O,2-[4-[9-bicyclo[3.3.1]nonanylidene-(4-hydroxyphenyl)methyl]phenoxy]acetic acid,1,0,C24H26O5,10905311.0
46205471,360.4,C24H24O3,CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCC)/C3=CC=C(C=C3)O,4-[(Z)-1-(4-ethoxyphenyl)-1-(4-hydroxyphenyl)but-1-en-2-yl]phenol,2,0,C24H24O4,68015561.0
46202253,338.4,C21H22O4,C1CCC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)OCC(=O)O)CC1,2-[4-[cyclohexylidene-(4-hydroxyphenyl)methyl]phenoxy]acetic acid,1,0,C21H22O5,10338211.0
46202252,394.5,C25H30O4,C1CCC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)OCCCCCC(=O)O)CC1,6-[4-[cyclohexylidene-(4-hydroxyphenyl)methyl]phenoxy]hexanoic acid,1,0,C25H30O5,158507235.0
46201913,448.6,C29H36O4,C1CC2CCCC(C1)C2=C(C3=CC=C(C=C3)O)C4=CC=C(C=C4)OCCCCCCC(=O)O,7-[4-[9-bicyclo[3.3.1]nonanylidene-(4-hydroxyphenyl)methyl]phenoxy]heptanoic acid,1,0,C29H36O5,22670931.0
46201912,434.6,C28H34O4,C1CC2CCCC(C1)C2=C(C3=CC=C(C=C3)O)C4=CC=C(C=C4)OCCCCCC(=O)O,6-[4-[9-bicyclo[3.3.1]nonanylidene-(4-hydroxyphenyl)methyl]phenoxy]hexanoic acid,1,0,C28H34O5,19756598.0
46192537,424.4,C21H28O9,C1CC[C@@H]([C@H](C1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OC(=O)/C=C/C3=CC=C(C=C3)O)O)O,"[(2R,3S,4R,5R,6R)-4,5-dihydroxy-6-[(1S,2S)-2-hydroxycyclohexyl]oxy-2-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C21H28O10,6452752.0
46184734,360.4,C20H24O6,COC1=C(C=CC(=C1)[C@H]2C[C@@H](C[C@H](O2)[C@H](CC3=CC=C(C=C3)O)O)O)O,"(2S,4S,6R)-2-[(1S)-1-hydroxy-2-(4-hydroxyphenyl)ethyl]-6-(4-hydroxy-3-methoxyphenyl)oxan-4-ol",8,0,C20H24O7,24853550.0
45934446,338.4,C21H22O4,CC(C)(C=C)C1=C(C=C(C(=C1)/C=C\C(=O)C2=CC=C(C=C2)O)OC)O,(Z)-3-[4-hydroxy-2-methoxy-5-(2-methylbut-3-en-2-yl)phenyl]-1-(4-hydroxyphenyl)prop-2-en-1-one,239,0,C21H22O5,10338211.0
45783180,280.4,C19H20O2,C1=CC=C(C=C1)CCC(=O)/C=C/CCC2=CC=C(C=C2)O,(E)-7-(4-hydroxyphenyl)-1-phenylhept-4-en-3-one,7,2,C19H20O3,12151850.0
45782895,440.4,C24H24O8,CC(C)(C1CC2=C(O1)C=CC(=C2)CC3(C(=C(C(=O)O3)O)C4=CC=C(C=C4)O)C(=O)OC)O,"methyl 4-hydroxy-3-(4-hydroxyphenyl)-2-[[2-(2-hydroxypropan-2-yl)-2,3-dihydro-1-benzofuran-5-yl]methyl]-5-oxofuran-2-carboxylate",1,0,C24H24O9,160518996.0
45487346,380.4,C23H24O5,CC(=O)OC1=C(C=C(C(=C1)OC)/C=C/C(=O)C2=CC=C(C=C2)O)C(C)(C)C=C,[4-[(E)-3-(4-hydroxyphenyl)-3-oxoprop-1-enyl]-5-methoxy-2-(2-methylbut-3-en-2-yl)phenyl] acetate,1,0,C23H24O6,70160367.0
45485414,252.26,C16H12O3,CC1=CC2=C(C=C1)OC(=O)C(=C2)C3=CC=C(C=C3)O,3-(4-hydroxyphenyl)-6-methylchromen-2-one,3,0,C16H12O4,22624797.0
45485202,662.7,C40H38O9,CC1=C[C@@H]([C@@H]([C@H](C1)C2=C(C=C(C=C2)O)O)C(=O)C3=CC(=C(C(=C3)O)CC=C(C)C)O)C4=C(C=CC(=C4O)C(=O)/C=C/C5=CC=C(C=C5)O)O,"(E)-1-[3-[(1S,5S,6R)-6-[3,5-dihydroxy-4-(3-methylbut-2-enyl)benzoyl]-5-(2,4-dihydroxyphenyl)-3-methylcyclohex-2-en-1-yl]-2,4-dihydroxyphenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",5,0,C40H38O10,132560006.0
45483999,470.5,C29H26O6,CC1(OC(=O)C2([C@@H](CC(=O)C[C@@H]2C3=CC=C(C=C3)C4=CC=C(C=C4)O)C5=CC=CC=C5)C(=O)O1)C,"(7S,11R)-11-[4-(4-hydroxyphenyl)phenyl]-3,3-dimethyl-7-phenyl-2,4-dioxaspiro[5.5]undecane-1,5,9-trione",1,0,C29H26O7,101778672.0
45483854,452.6,C28H36O5,C[C@]12CC[C@@H](CC1=C[C@H]([C@@H]3[C@@H]2[C@@H](C[C@]4([C@H]3CC[C@@H]4C(=O)/C=C/C5=CC=C(C=C5)O)C)O)O)O,"(E)-3-(4-hydroxyphenyl)-1-[(3S,7S,8S,9S,10R,11R,13S,14S,17S)-3,7,11-trihydroxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]prop-2-en-1-one",1,0,C28H36O6,11730356.0
45483046,368.5,C24H32O3,CC(C)[C@@H]1CC[C@@]2([C@@H]3[C@H]1[C@H]([C@]2(CC3)C)OC(=O)/C=C/C4=CC=C(C=C4)O)C,"[(1S,2R,5S,6S,7R,8S)-2,8-dimethyl-5-propan-2-yl-7-tricyclo[4.4.0.02,8]decanyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C24H32O4,5317576.0
45483026,368.5,C24H32O3,C/C/1=C\CC(C[C@H](C/C(=C/CC1)/C)OC(=O)/C=C/C2=CC=C(C=C2)O)(C)C,"[(1R,3E,7E)-3,7,10,10-tetramethylcycloundeca-3,7-dien-1-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C24H32O4,5317576.0
45481961,506.5,C25H30O11,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](CO[C@H]2OC3=CC(=CC(=C3)O)/C=C/C4=CC=C(C=C4)O)O)O)O)O)O,"(2S,3R,4R,5R,6S)-2-[(2S,3R,4S,5R)-4,5-dihydroxy-2-[3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]oxan-3-yl]oxy-6-methyloxane-3,4,5-triol",3,0,C25H30O12,53447178.0
45481666,242.27,C15H14O3,CC(C1=CC=C(C=C1)O)C(=O)C2=CC=C(C=C2)O,"1,2-bis(4-hydroxyphenyl)propan-1-one",1,0,C15H14O4,5321855.0
45479322,578.5,C27H30O14,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,"7-[(3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one",1,0,C27H30O15,170853140.0
45378268,432.6,C29H36O3,CC(=CCC/C(=C/CC/C(=C/CC1=C(C=C(C=C1O)/C=C/C2=CC=C(C=C2)O)O)/C)/C)C,"5-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trienyl]benzene-1,3-diol",4,1,C29H36O4,402778.0
45360349,298.4,C19H22O3,CC1CC2=CC(=C(C=C2C(C1C)C3=CC=C(C=C3)O)O)OC,"8-(4-hydroxyphenyl)-3-methoxy-6,7-dimethyl-5,6,7,8-tetrahydronaphthalen-2-ol",4,0,C19H22O4,10335780.0
45359948,346.4,C20H26O5,COC1=C(C=CC(=C1)CCC(CC(CCC2=CC=C(C=C2)O)O)O)O,"1-(4-hydroxy-3-methoxyphenyl)-7-(4-hydroxyphenyl)heptane-3,5-diol",2,7,C20H26O6,461959.0
45276920,328.4,C20H24O4,COC1=C(C=CC(=C1)CCC(=O)CCCCC2=CC=C(C=C2)O)O,1-(4-hydroxy-3-methoxyphenyl)-7-(4-hydroxyphenyl)heptan-3-one,3,1,C20H24O5,461947.0
45276919,328.4,C20H24O4,COC1=C(C=CC(=C1)CCCCC(=O)CCC2=CC=C(C=C2)O)O,7-(4-hydroxy-3-methoxyphenyl)-1-(4-hydroxyphenyl)heptan-3-one,1,0,C20H24O5,461947.0
45276442,412.4,C26H20O5,C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)/C=C/C(=O)CC(=O)/C=C/C3=CC=C(C=C3)O,"[4-[(1E,6E)-7-(4-hydroxyphenyl)-3,5-dioxohepta-1,6-dienyl]phenyl] benzoate",1,0,C26H20O6,67120753.0
45275210,220.26,C13H16O3,CCCCC(=O)CC(=O)C1=CC=C(C=C1)O,"1-(4-hydroxyphenyl)heptane-1,3-dione",1,53,C13H16O4,53829991.0
45272288,346.4,C19H22O6,COC1=C(C=CC(=C1)/C=C/CO)O[C@H](CO)[C@H](C2=CC=C(C=C2)O)O,"(1S,2R)-1-(4-hydroxyphenyl)-2-[4-[(E)-3-hydroxyprop-1-enyl]-2-methoxyphenoxy]propane-1,3-diol",2,0,C19H22O7,10021525.0
45271708,454.4,C24H22O9,C[C@H](CC(=O)OC1=C(C(=C(C(=C1O)C2=CC=C(C=C2)O)OC(=O)C)O)C3=CC=C(C=C3)O)O,"[4-acetyloxy-2,5-dihydroxy-3,6-bis(4-hydroxyphenyl)phenyl] (3R)-3-hydroxybutanoate",1,3,C24H22O10,44153293.0
45270713,338.4,C20H18O5,CC1C(C2=C(O1)C=C3C(=C2O)C(=O)C=C(O3)C4=CC=C(C=C4)O)(C)C,"4-hydroxy-7-(4-hydroxyphenyl)-2,3,3-trimethyl-2H-furo[3,2-g]chromen-5-one",1,0,C20H18O6,191796.0
45269749,324.32,C16H20O7,C1=CC(=CC=C1/C=C/C(=O)C[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,"(E)-4-(4-hydroxyphenyl)-1-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]but-3-en-2-one",3,0,C16H20O8,101060105.0
45269748,348.4,C19H24O6,COC1=C(C=CC(=C1)CCCO)O[C@H](CO)[C@H](C2=CC=C(C=C2)O)O,"(1S,2R)-1-(4-hydroxyphenyl)-2-[4-(3-hydroxypropyl)-2-methoxyphenoxy]propane-1,3-diol",2,0,C19H24O7,46895240.0
45269176,544.5,C31H28O9,C[C@H](CC(=O)OC1=C(C(=C(C(=C1O)C2=CC=C(C=C2)O)OC(=O)CCC3=CC=CC=C3)O)C4=CC=C(C=C4)O)O,"[2,5-dihydroxy-3,6-bis(4-hydroxyphenyl)-4-(3-phenylpropanoyloxy)phenyl] (3R)-3-hydroxybutanoate",1,0,C31H28O10,143085930.0
45269052,578.5,C27H30O14,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H](OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)C)O)O)O)O)O,"3-[(3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",1,0,C27H30O15,170853140.0
45267937,392.5,C25H28O4,CC(=CCC1=CC2=C(C(=C1O)CC=C(C)C)O[C@@H](CC2=O)C3=CC=C(C=C3)O)C,"(2S)-7-hydroxy-2-(4-hydroxyphenyl)-6,8-bis(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one",3,0,C25H28O5,67841002.0
45126915,258.35,C17H22O2,C[C@@H]\1CC[C@@H](C(=O)/C1=C/C2=CC=C(C=C2)O)C(C)C,"(2E,3R,6R)-2-[(4-hydroxyphenyl)methylidene]-3-methyl-6-propan-2-ylcyclohexan-1-one",1,0,C17H22O3,22644486.0
45103941,534.5,C25H26O13,C1[C@@]([C@H]([C@@H](O1)O[C@H]2[C@@H](OC[C@@]2(CO)O)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)(CO)O,"7-[(2S,3R,4R)-3-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4-hydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one",2,0,C25H26O14,174289.0
45052307,268.26,C16H12O4,C1C=C(C(=O)C2=C1C=C(C=C2O)O)C3=CC=C(C=C3)O,"6,8-dihydroxy-2-(4-hydroxyphenyl)-4H-naphthalen-1-one",2,8,C16H12O5,101139325.0
44715835,432.4,C19H28O11,C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OCCC3=CC=C(C=C3)O)CO)O)O)O)(CO)O,"(2R,3S,4S,5R,6R)-5-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(hydroxymethyl)-6-[2-(4-hydroxyphenyl)ethoxy]oxane-3,4-diol",8,0,C19H28O12,170847943.0
44715463,594.6,C30H42O12,C1[C@@]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(CCCCC3=CC=C(C=C3)O)CCC4=CC=C(C=C4)O)O)O)O)O)(CO)O,"(2R,3R,4S,5S,6R)-2-[1,7-bis(4-hydroxyphenyl)heptan-3-yloxy]-6-[[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]oxane-3,4,5-triol",6,0,C30H42O13,144756145.0
44626565,252.26,C13H16O5,COC(=O)CCC(=O)OCCC1=CC=C(C=C1)O,4-O-[2-(4-hydroxyphenyl)ethyl] 1-O-methyl butanedioate,3,0,C13H16O6,3622077.0
44626311,400.5,C24H32O5,C/C/1=C\CCC(=C)[C@H](CC(C[C@H](C1)OC(=O)/C=C/C2=CC=C(C=C2)O)(C)C)OO,"[(1R,3E,8S)-8-hydroperoxy-3,10,10-trimethyl-7-methylidenecycloundec-3-en-1-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",2,0,C24H32O6,59739219.0
44611574,230.26,C14H14O3,C1=CC(=CC=C1CCC2=C(C=C(C=C2)O)O)O,"4-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",1,50,C14H14O4,77149.0
44594137,330.4,C22H18O3,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)/C=C/C3=CC=C(C=C3)O)O,"3,5-bis[(E)-2-(4-hydroxyphenyl)ethenyl]phenol",1,23,C22H18O4,232874.0
44590606,246.34,C16H22O2,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]2O)C3=CC=C(C=C3)O,"(1S,3aS,5R,7aS)-5-(4-hydroxyphenyl)-7a-methyl-1,2,3,3a,4,5,6,7-octahydroinden-1-ol",1,1,C16H22O3,322657.0
44590574,246.34,C16H22O2,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]2O)C3=CC=C(C=C3)O,"(1S,3aS,5S,7aS)-5-(4-hydroxyphenyl)-7a-methyl-1,2,3,3a,4,5,6,7-octahydroinden-1-ol",4,1,C16H22O3,322657.0
44589554,294.34,C16H22O5,CC1(OCC(CO1)CCCCC2=CC=C(C=C2)O)C(=O)O,"5-[4-(4-hydroxyphenyl)butyl]-2-methyl-1,3-dioxane-2-carboxylic acid",1,0,C16H22O6,249093.0
44589345,296.3,C18H16O4,C=CCC1=C(C=CC2=C1OC(CC2=O)C3=CC=C(C=C3)O)O,"7-hydroxy-2-(4-hydroxyphenyl)-8-prop-2-enyl-2,3-dihydrochromen-4-one",1,0,C18H16O5,19049281.0
44589343,312.3,C18H16O5,C=CCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-prop-2-enyl-2,3-dihydrochromen-4-one",1,5,C18H16O6,131864767.0
44589174,294.3,C18H14O4,C=CCC1=C2C(=CC(=C1)O)C(=O)C=C(O2)C3=CC=C(C=C3)O,6-hydroxy-2-(4-hydroxyphenyl)-8-prop-2-enylchromen-4-one,1,0,C18H14O5,72707350.0
44589171,296.3,C18H16O4,C=CCC1=C(C(=CC(=C1)O)C(=O)/C=C/C2=CC=C(C=C2)O)O,"(E)-1-(2,5-dihydroxy-3-prop-2-enylphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C18H16O5,19049281.0
44589170,296.3,C18H16O4,C=CCC1=C(C=CC(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)O,"(E)-1-(2,4-dihydroxy-3-prop-2-enylphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one",2,0,C18H16O5,19049281.0
44589168,312.3,C18H16O5,C=CCC1=C(C(=C(C=C1O)O)C(=O)/C=C/C2=CC=C(C=C2)O)O,"(E)-3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxy-3-prop-2-enylphenyl)prop-2-en-1-one",1,0,C18H16O6,131864767.0
44589126,296.3,C18H16O4,C=CCC1=C2C(=CC(=C1)O)C(=O)CC(O2)C3=CC=C(C=C3)O,"6-hydroxy-2-(4-hydroxyphenyl)-8-prop-2-enyl-2,3-dihydrochromen-4-one",1,0,C18H16O5,19049281.0
44588243,392.5,C25H28O4,CC(=CCC/C(=C\CC1=C(C=CC(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)O)/C)C,"(E)-1-[3-[(2Z)-3,7-dimethylocta-2,6-dienyl]-2,4-dihydroxyphenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",1,190,C25H28O5,67841002.0
44584770,296.4,C19H20O3,C1C=C[C@H](O[C@H]1CCC2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[2-[(2S,6S)-6-(4-hydroxyphenyl)-3,6-dihydro-2H-pyran-2-yl]ethyl]phenol",1,0,C19H20O4,44603355.0
44584769,330.4,C19H22O5,C1[C@@H](O[C@@H](C(C1O)O)C2=CC=C(C=C2)O)CCC3=CC=C(C=C3)O,"(2R,6S)-2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethyl]oxane-3,4-diol",1,0,C19H22O6,9841162.0
44584224,336.4,C21H20O4,CC(=CCC1=CC2=C(C=C1OC)OC(=CC2=O)C3=CC=C(C=C3)O)C,2-(4-hydroxyphenyl)-7-methoxy-6-(3-methylbut-2-enyl)chromen-4-one,4,4,C21H20O5,22239525.0
44584089,364.4,C22H20O5,CC(=O)C1=CC2=C(C=C1)O[C@@H](C2)C(=C)COC(=O)/C=C/C3=CC=C(C=C3)O,"2-[(2S)-5-acetyl-2,3-dihydro-1-benzofuran-2-yl]prop-2-enyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C22H20O6,57354146.0
44584009,354.4,C20H18O6,CC1(C=CC2=C(O1)C=C(C3=C2O[C@@H]([C@H](C3=O)O)C4=CC=C(C=C4)O)O)C,"(2R,3R)-3,5-dihydroxy-2-(4-hydroxyphenyl)-8,8-dimethyl-2,3-dihydropyrano[2,3-h]chromen-4-one",5,0,C20H18O7,10429220.0
44583909,680.7,C42H32O9,C1=CC(=CC=C1[C@H]2[C@@H]([C@@H]3[C@H](C4=C(C=C(C=C4O)O)[C@@H]5[C@H](OC6=C5C3=C2C(=C6)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)O,"(1R,2R,3R,9S,10S,17S)-2-(3,5-dihydroxyphenyl)-3,9,17-tris(4-hydroxyphenyl)-8-oxapentacyclo[8.7.2.04,18.07,19.011,16]nonadeca-4(18),5,7(19),11(16),12,14-hexaene-5,13,15-triol",4,9,C42H32O10,23900016.0
44577438,368.4,C22H24O5,CC(=CCC1=C(C=C(C(=C1OC)C(=O)/C=C/C2=CC=C(C=C2)O)O)OC)C,"(E)-1-[6-hydroxy-2,4-dimethoxy-3-(3-methylbut-2-enyl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C22H24O6,141391599.0
44576024,344.4,C21H28O4,C1=CC(=C(C(=C1)O)C(CCCCCCCCC2=CC=C(C=C2)O)O)O,"2-[1-hydroxy-9-(4-hydroxyphenyl)nonyl]benzene-1,3-diol",2,0,C21H28O5,58479077.0
44576023,370.5,C23H30O4,COC1=C(C(=CC=C1)OC)C(=O)CCCCCCCCC2=CC=C(C=C2)O,"1-(2,6-dimethoxyphenyl)-9-(4-hydroxyphenyl)nonan-1-one",2,0,C23H30O5,59522372.0
