Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count
5702145,612.6,C28H36O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2[C@H](C([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,"1-[4-[(2S,4S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-2,6-dihydroxyphenyl]-3-(3-hydroxy-4-methoxyphenyl)propan-1-one",2,0
5701999,610.6,C28H34O15,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"(2S)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",2,0
5495609,800.7,C35H44O21,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=C(C4=O)OC)C5=CC(=C(C=C5)OC)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)O)O,"7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxychromen-4-one",1,0
5495608,784.7,C35H44O20,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O[C@H]2[C@H]([C@@H]([C@H](O[C@@H]2OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC4=CC(=C5C(=C4)OC(=C(C5=O)OC)C6=CC(=C(C=C6)OC)O)O)O)O)O)C)O)O)O)O)O,"7-[(2S,3R,4S,5S,6R)-6-[[(2S,3S,4S,5S,6R)-4,5-dihydroxy-6-methyl-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxychromen-4-one",1,0
5495545,638.6,C29H34O16,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=C(C4=O)OC)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",3,0
5489090,522.5,C24H26O13,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)O)OC)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,6-dimethoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",16,52
5488781,330.29,C17H14O7,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O)O,"5,7-dihydroxy-3-(3-hydroxy-4-methoxyphenyl)-6-methoxychromen-4-one",18,30
5487516,640.5,C28H32O17,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,"3-[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",1,0
5483811,624.5,C28H32O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"3,5-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",2,5
5481245,594.5,C27H30O15,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4[C@@H]([C@H]([C@@H]([C@H](O4)COC5[C@@H]([C@H]([C@H](CO5)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",1,0
5470601,392.4,C23H20O6,COC1=C(C=C(C=C1)/C=C/C2=CC(=O)C=C(O2)/C=C/C3=CC(=C(C=C3)OC)O)O,"2,6-bis[(E)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]pyran-4-one",0,0
5469524,330.29,C17H14O7,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-6-methoxychromen-4-one",21,9
5468215,298.3,C18H18O4,COC1=C(C=C(C=C1)/C=C/C(=O)OCCC2=CC=CC=C2)O,2-phenylethyl (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate,5,7
5465661,554.5,C31H22O10,COC1=C(C=C(C=C1)C2C(C(=O)C3=CC=CC(=C3O2)C4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O)O,"5,7-dihydroxy-3-[3-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-2,3-dihydrochromen-8-yl]-2-(4-hydroxyphenyl)chromen-4-one",0,0
5456016,298.29,C17H14O5,COC1=C(C=C(C=C1)/C=C\2/C3=C(C(=CC=C3)OC)C(=O)O2)O,(3Z)-3-[(3-hydroxy-4-methoxyphenyl)methylidene]-7-methoxy-2-benzofuran-1-one,0,0
5435270,414.5,C24H30O6,CC1(CC(=O)C(C(=O)C1)[C@@H](C2=CC(=C(C=C2)OC)O)C3=C(CC(CC3=O)(C)C)O)C,"2-[(S)-(2-hydroxy-4,4-dimethyl-6-oxocyclohexen-1-yl)-(3-hydroxy-4-methoxyphenyl)methyl]-5,5-dimethylcyclohexane-1,3-dione",0,0
5386263,438.4,C23H18O9,COC1=C(C=C(C=C1)C2C(OC3=C(O2)C=C(C4=C3OC5=CC=CC(=C5C4=O)O)O)CO)O,"6,8-dihydroxy-3-(3-hydroxy-4-methoxyphenyl)-2-(hydroxymethyl)-2,3-dihydro-[1,4]dioxino[2,3-c]xanthen-7-one",0,0
5386262,452.4,C24H20O9,COC1=C(C=C(C=C1)C2C(OC3=C(O2)C=C(C4=C3OC5=C(C4=O)C(=CC=C5)OC)O)CO)O,"6-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-2-(hydroxymethyl)-8-methoxy-2,3-dihydro-[1,4]dioxino[2,3-c]xanthen-7-one",0,1
5386261,422.4,C23H18O8,COC1=C(C=C(C=C1)C2C(OC3=C(O2)C=C(C4=C3OC5=CC=CC=C5C4=O)O)CO)O,"6-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-2-(hydroxymethyl)-2,3-dihydro-[1,4]dioxino[2,3-c]xanthen-7-one",0,0
5380905,330.29,C17H14O7,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxychromen-4-one",38,43
5379071,330.3,C18H18O6,COC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)OC)O)O,"(E)-1-(2-hydroxy-4,6-dimethoxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",7,26
5378562,462.4,C22H22O11,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",1,68
5378244,300.26,C16H12O6,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O,"3,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",6,17
5378220,284.26,C16H12O5,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O)O,7-hydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one,9,2684
5378204,284.26,C16H12O5,COC1=C(C=C(C=C1)/C=C\2/C(=O)C3=C(O2)C=CC(=C3)O)O,(2Z)-5-hydroxy-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-1-benzofuran-3-one,0,0
5372365,286.28,C16H14O5,COC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,"(E)-1-(2,4-dihydroxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",5,37
5372323,354.4,C20H18O6,COC1=C(C=C(C=C1)/C=C(/C(=C/C2=CC(=C(C=C2)OC)O)/C=O)\C=O)O,"(2Z,3Z)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methylidene]butanedial",0,0
5353588,608.5,C28H32O15,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",22,174
5351164,420.4,C21H24O9,COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,"2-[3-hydroxy-5-[(E)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",0,9
5326329,352.4,C21H20O5,CC(=CCC1=C(C=CC2=C1OC=C(C2=O)C3=CC(=C(C=C3)OC)O)O)C,7-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromen-4-one,0,0
5324706,210.23,C11H14O4,CCOC(=O)CC1=CC(=C(C=C1)OC)O,ethyl 2-(3-hydroxy-4-methoxyphenyl)acetate,1,104
5321861,346.3,C17H14O8,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)OC)O,"5,7,8-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxychromen-4-one",3,1
5321858,332.3,C17H16O7,COC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C(=C(C=C2O)O)OC)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(2,4,6-trihydroxy-3-methoxyphenyl)prop-2-en-1-one",0,0
5320954,258.269,C15H14O4,COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)O)O)O,"5-[(E)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]benzene-1,3-diol",78,339
5320823,346.3,C17H14O8,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)OC)O,"5,6,7-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxychromen-4-one",4,7
5320497,476.4,C23H24O11,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)O,"2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
5320496,314.29,C17H14O6,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O)O,5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxychromen-4-one,78,50
5320287,330.29,C17H14O7,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)O)O,"3,5-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxychromen-4-one",38,136
5320020,624.5,C28H32O16,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",31,0
5319292,652.6,C31H40O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)OC)CO)OCCC4=CC(=C(C=C4)OC)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",68,91
5318586,538.5,C24H26O14,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)O)OC)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-6,8-dimethoxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0
5318275,652.6,C31H40O15,C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)OC)O)CO)OCCC4=CC(=C(C=C4)OC)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
5318267,446.4,C22H22O10,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,"3-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",102,183
5318030,610.6,C28H34O15,C[C@H]1[C@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
5318029,464.4,C22H24O11,COC1=C(C=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3OC4C([C@H](C([C@H](O4)CO)O)O)O)O)O,"7-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-5-[(4S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
5317481,384.4,C21H20O7,C/C(=C\CC1=C2C(=C(C=C1O)O)C(=O)C(=CO2)C3=CC(=C(C=C3)OC)O)/CO,"5,7-dihydroxy-3-(3-hydroxy-4-methoxyphenyl)-8-[(E)-4-hydroxy-3-methylbut-2-enyl]chromen-4-one",2,0
5317479,368.4,C21H20O6,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC(=C(C=C3)OC)O)O)C,"5,7-dihydroxy-3-(3-hydroxy-4-methoxyphenyl)-6-(3-methylbut-2-enyl)chromen-4-one",4,15
5317287,360.3,C18H16O8,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O)O,"3,5-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-6,7-dimethoxychromen-4-one",60,69
5316762,332.3,C17H16O7,COC1=C(C=C(C=C1)[C@@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)OC)O)O)O,"(2R,3S)-3,5-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-2,3-dihydrochromen-4-one",2,0
5315958,358.4,C20H22O6,COC1=C(C=C(C=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC)O)O,"5-[6-(3-hydroxy-4-methoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2-methoxyphenol",0,2
5315877,388.4,C20H20O8,COC1=C(C=C(C=C1)/C=C/C(=O)OCC(=O)C(C2=CC(=C(C=C2)O)O)OC)O,"[3-(3,4-dihydroxyphenyl)-3-methoxy-2-oxopropyl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",2,2
5315874,358.3,C19H18O7,COC1=C(C=C(C=C1)/C=C/C(=O)OCC(=O)CC2=CC(=C(C=C2)O)O)O,"[3-(3,4-dihydroxyphenyl)-2-oxopropyl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",9,34
5315773,360.3,C18H16O8,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,6-dimethoxychromen-4-one",98,3405
5315263,374.3,C19H18O8,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,6,7-trimethoxychromen-4-one",367,339
5315107,360.4,C19H20O7,COC1=C(C=C(C=C1)/C=C(\C2=CC(=C(C(=C2)OC)OC)OC)/C(=O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-2-(3,4,5-trimethoxyphenyl)prop-2-enoic acid",3,12
5281803,300.26,C16H12O6,COC1=C(C=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O)O,"5,7-dihydroxy-3-(3-hydroxy-4-methoxyphenyl)chromen-4-one",131,1387
5281782,814.8,C37H50O20,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)OC)CO[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)OCCC5=CC(=C(C=C5)OC)O)O)O)O)O,"[(2R,3R,4R,5R,6R)-5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-[[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",3,4
5281699,316.26,C16H12O7,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,"3,5,7-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",326,357
5281613,608.5,C28H32O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",1459,6970
5281612,300.26,C16H12O6,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",1048,4678
5280682,344.3,C18H16O7,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3,7-dimethoxychromen-4-one",78,136
5280448,284.26,C16H12O5,COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O,7-hydroxy-3-(3-hydroxy-4-methoxyphenyl)chromen-4-one,736,1705
5276742,610.6,C28H34O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,"(E)-1-[4-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-2,6-dihydroxyphenyl]-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",1,2
5273356,602.9,C40H58O4,CC(=C)[C@@H]1CC[C@]2(C1C3CCC4[C@]5(CCC(C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)/C=C/C6=CC(=C(C=C6)OC)O)C)C,"[(1R,3aR,5aR,5bR,11aR)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",1,0
5116377,248.32,C15H20O3,CCCCCC(=CC1=CC(=C(C=C1)OC)O)C=O,2-[(3-hydroxy-4-methoxyphenyl)methylidene]heptanal,0,0
5071229,352.4,C22H24O4,CC1=C(C(=O)C2(C(C1=O)CC=C(C2C3=CC(=C(C=C3)OC)O)C=C)C)C,"7-ethenyl-8-(3-hydroxy-4-methoxyphenyl)-2,3,8a-trimethyl-5,8-dihydro-4aH-naphthalene-1,4-dione",0,0
5042682,280.3,C18H16O3,COC1=C(C=C(C=C1)C=C2CCC3=CC=CC=C3C2=O)O,"2-[(3-hydroxy-4-methoxyphenyl)methylidene]-3,4-dihydronaphthalen-1-one",0,0
5010741,414.5,C24H30O6,CC1(CC(=C(C(=O)C1)C(C2=CC(=C(C=C2)OC)O)C3=C(CC(CC3=O)(C)C)O)O)C,"3-hydroxy-2-[(2-hydroxy-4,4-dimethyl-6-oxocyclohexen-1-yl)-(3-hydroxy-4-methoxyphenyl)methyl]-5,5-dimethylcyclohex-2-en-1-one",2,0
4988083,366.4,C23H26O4,CC1=C(C(=O)C2(C(C(=CCC2(C1=O)C)C=C)C3=CC(=C(C=C3)OC)O)C)C,"6-ethenyl-5-(3-hydroxy-4-methoxyphenyl)-2,3,4a,8a-tetramethyl-5,8-dihydronaphthalene-1,4-dione",0,0
4797132,310.3,C19H18O4,COC1=CC2=C(C=C1)C(=O)C(=CC3=CC(=C(C=C3)OC)O)CC2,"2-[(3-hydroxy-4-methoxyphenyl)methylidene]-6-methoxy-3,4-dihydronaphthalen-1-one",0,0
4602480,338.4,C21H22O4,CC1=CC(=O)C2CC=C(C(C2(C1=O)C)C3=CC(=C(C=C3)OC)O)C=C,"7-ethenyl-8-(3-hydroxy-4-methoxyphenyl)-2,8a-dimethyl-5,8-dihydro-4aH-naphthalene-1,4-dione",0,0
4526453,304.29,C16H16O6,COC1=C(C=C(C=C1)C=C2C(=O)OC3(CCCC3)OC2=O)O,"8-[(3-hydroxy-4-methoxyphenyl)methylidene]-6,10-dioxaspiro[4.5]decane-7,9-dione",0,0
4484590,814.8,C37H50O20,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)OCCC5=CC(=C(C=C5)OC)O)O)O)O)O,"[5-hydroxy-6-[2-(3-hydroxy-4-methoxyphenyl)ethoxy]-2-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-3-yl] 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",2,0
4449771,334.4,C21H18O4,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=CC(=C(C=C3)OC)O,3-(3-hydroxy-4-methoxyphenyl)-1-(6-methoxynaphthalen-2-yl)prop-2-en-1-one,0,0
4436278,338.4,C20H18O5,COC1=C(C=C(C=C1)C=CC(=O)CC(=O)C=CC2=CC(=CC=C2)O)O,"1-(3-hydroxy-4-methoxyphenyl)-7-(3-hydroxyphenyl)hepta-1,6-diene-3,5-dione",0,3
4151177,338.4,C21H22O4,CC1=CC(=O)C2(C(C1=O)CC=C(C2C3=CC(=C(C=C3)OC)O)C=C)C,"7-ethenyl-8-(3-hydroxy-4-methoxyphenyl)-3,8a-dimethyl-5,8-dihydro-4aH-naphthalene-1,4-dione",0,0
4148893,228.24,C14H12O3,COC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)O,(3-hydroxy-4-methoxyphenyl)-phenylmethanone,2,130
4026888,314.3,C18H18O5,COC1=CC2=C(C=C1)C(=O)C(CO2)CC3=CC(=C(C=C3)OC)O,"3-[(3-hydroxy-4-methoxyphenyl)methyl]-7-methoxy-2,3-dihydrochromen-4-one",5,22
4015531,344.4,C19H20O6,COC1=C(C=C(C=C1)C=CC(=O)C2=C(C=C(C=C2OC)OC)OC)O,"3-(3-hydroxy-4-methoxyphenyl)-1-(2,4,6-trimethoxyphenyl)prop-2-en-1-one",0,8
3943170,610.6,C28H34O15,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C(C(=C3)O)C(=O)C=CC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,"1-[4-[4,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxy-2,6-dihydroxyphenyl]-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",0,0
3895744,336.4,C22H24O3,COC1=C(C=C(C=C1)C=CC(=O)C2=CC=C(C=C2)C3CCCCC3)O,1-(4-cyclohexylphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one,0,0
