Molecular_Formula,Trimmed_SMILES
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C19H18O7,CCCCCCCCCOCCCCCCOOCOCOCO
C20H24O6,CCCCCCCCCOCCCOCCCCCCOOCO
C17H20O9,CCCCCCCCCOOCCCCCCOOCOOOO
C17H20O9,CCCCCCCCCOOCCCCCCOCOOOOO
C22H20O13,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO
C20H22O4,CCCCCCCCCCCOCCCCCCCCOO
C16H16O4,CCCCCCCCCOCCCCCCOO
C16H24O4,CCCCCCCCCCCCCCCOOO
C17H26O4,CCCCCCCCCCCCCCCCOOO
C15H22O4,CCCCCCCCCCCCCCOOO
C23H24O11,CCCCCCCCCOCCCCCCOOCCCCCCOCOOOOOO
C20H18O6,CCCCCCCCCOCCOCCCCCCCCOOO
C20H18O6,CCCCCCCCCOCCOCCCCCCCCOOO
C21H18O6,CCCCCCCCCOCCOCCCCCCCCOCOO
C26H22O5,CCCCCCCCCOCCOCCCCCCCCOCCCCCCO
C20H20O4,CCCCCCCCCCCOCCCCCCCCOO
C16H14O4,CCCCCCCCCCCCCCCOOO
C21H20O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C10H12O5,CCCCCCCCCOOOO
C22H24O12,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO
C20H20O6,CCCCCCCCCOCOCCCCCCCCOOCO
C16H24O10,CCCCCCCCCOOCCCCCOCOOOOOO
C18H14O4,CCCCCCCCCCCOCCCCCCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C20H30O13,CCCCCCCOCCCCCOCOCCCCCOCOOOOOOOO
C18H22O9,CCCCCCCCCOOCCCCCCOOCOOCOO
C17H16O7,CCCCCCCCCOCCCCCCOOCOOO
C16H16O6,CCCCCCCCCOCCCCCCOOOO
C16H16O4,CCCCCCCCCOCCCCCCOO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C12H14O4,CCCCCCCCCCCOOO
C21H22O6,CCCCCCCCCCCCCCCCOCOCCOCOO
C25H30O13,CCCCCCCCCOOCCCCOCCCCOCOOCCCCCOCOOOOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C22H22O13,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOOO
C20H24O6,CCCCCCCCCOCCCOCCCCCCOOCO
C26H32O11,CCCCCCCCCCOCOCCCCCCCOCCCCCOCOOOOOCO
C13H14O6,CCCCCCCCCOOCCOOCO
C18H18O4,CCCCCCCCCOOCCCCCCCCO
C19H18O4,CCCCCCCCCCCCCCCCCCOOO
C11H14O5,CCCCCCCCOCOOCO
C57H72O33,CCCCCCCCCOOCCCCCOCOOOCOCCCCCCOCCCCCOCOOCOCCCCCCCCOOCOCCCCCOCOOCCCCCOCOOOOOOOCCCCCOCOOOOO
C27H30O15,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO
C24H20O8,CCCCCCCCOCCCCCCOOCCOCCCCCCOCOO
C24H20O8,CCCCCCCCOCCCCCCOOCCOCCCCCCOCOO
C19H20O6,CCCCCCCCCOCCCOCCCCCCOOO
C11H14O3,CCCCCCCCCCOO
C14H14O4,CCCCCCCCCCCCCOOO
C11H12O3,CCCCCCCCCCOO
C22H24O12,CCCCCCCCCCCCCCCOOOOCCCCCOCOOOOOO
C14H18O8,CCCCCCCOCCCOCCCOOOOO
C20H18O5,CCCCCCCCCOCCOCCCCCCCCOO
C24H26O14,CCCCCCCCCOCCCCCCOOCOOCOOCCCCCOCOOOOO
C23H24O13,CCCCCCCCCOCCOCCCCOOOCOCCCCCOCOOOOO
C22H22O12,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO
C13H14O4,CCCCCCCCCOOCCCO
C23H18O4,CCCCCCCCCOCCCCCCCOCCCCCCO
C27H28O12,CCCCCCCCCOOCCCCCCOCOCCCCCCCCOOCOOCOOO
C27H28O12,CCCCCCCCCOOCCCCCCOCOCCCCCCCCOOCOOCOOO
C14H14O4,CCCCCCCCCOCCOCCO
C16H16O5,CCCCCCCCCCCCCCCOOOO
C14H12O6,CCCCCCCOCCCCCCOOOO
C21H20O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C17H16O4,CCCCCCCCCCCCCCCCOOO
C19H14O4,CCCCCCCCCCCCCCCCCOCOO
C20H20O6,CCCCCCCCCOCOCCCCCCCCOOCO
C20H20O6,CCCCCCCCCOCOCCCCCCCCOOCO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C16H16O5,CCCCCCCCCOCCCCCCOOO
C28H32O16,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO
C31H28O14,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOOOO
C18H18O7,CCCCCCCCCOCCCCCCOOCOOCO
C17H14O4,CCCCCCCCCOCCCCCCCOO
C8H10O4,CCCCCCCOOO
C15H14O4,CCCCCCCCCCCCCCOOO
C29H34O18,CCCCCCCCCOCCOCCCCOOCOOCCCCCOCOCCCCCOCOOOOOOOO
C31H22O11,CCCCCCCCCOCCOCCCCOOCCOCCCCCCCOOOCCCCCCOO
C18H18O7,CCCCCCCCCOCCCOCCCCOOCOO
C17H14O8,CCCCCCCCCOCCOCCCCOOOOCO
C20H22O4,CCCCCCCCCCCOCCCCCCCCOO
C23H30O11,CCCCCCCCOCCCCCCCOOCOCCCCCOCOOOOO
C23H30O11,CCCCCCCCOCCCCCCCOOCOCCCCCOCOOOOO
C27H32O15,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO
C17H20O6,CCCCCCCCCCCCCCCOOCOOO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H24O7,CCCCCCCCCCOCCCCCCCOOCOCOO
C22H24O11,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO
C19H22O5,CCCCCCCCCOCOCCCCCCCCOO
C14H20O8,CCCCCCCOCCCCCOCOOOOO
C17H18O6,CCCCCCCCCOCCCCCCOOCOO
C20H16O4,CCCCCCCCCOOCCCCCCCCCCO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C20H20O8,CCCCCCCCCOCCOCCCCOCOCOCOCO
C20H24O5,CCCCCCCCCCCOCCCCCCCCOOO
C29H34O17,CCCCCCCCOCCCCCCCOOOCOCCCCCOCOCCCCCOCOOOOOOOO
C27H32O15,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO
C15H14O5,CCCCCCCCCOCCOCCCOO
C21H18O6,CCCCCCCCCOCCOCCCCCCCCOCOO
C14H14O4,CCCCCCCCCOCCCCOO
C16H14O6,CCCCCCCCCOCCCCCCOOOO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C16H14O3,CCCCCCCCCOCCCCCCO
C14H14O9,CCCCCCCCCOCCCOOOCOOOO
C21H20O5,CCCCCCCCCCCCCCCCCCOOCCOO
C11H10O6,CCCCCCCCCOOCOOO
C22H22O11,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO
C11H14O4,CCCCCCCCCCOOO
C17H16O6,CCCCCCCCCOCCCCCCOCOOO
C16H14O4,CCCCCCCOCCCCCCCCOO
C16H16O5,CCCCCCCCCCCCCCCOOOO
C11H12O5,CCCCCCCCCOCOOO
C14H16O4,CCCCCCCCCCCCOCOO
C10H12O5,CCCCCCCCOCOOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C11H14O5,CCCCCCCCCOOOCO
C14H14O9,CCCCCCCCCOCCCOOOCOOOO
C10H10O4,CCCCCCOCOCCO
C20H24O6,CCCCCCCCCOCCCCCCCCOCOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H18O6,CCCCCCCCCCCCCCCOOCCCOCOO
C17H16O5,CCCCCCCCCOCCCCCCOOCO
C16H14O4,CCCCCCCOCCCCCCCCOO
C18H16O5,CCCCCCCOCCCCCCCCCOOCO
C18H14O3,CCCCCCCOCCCCCCCCCCO
C12H12O6,CCCCCCCCCOOCCOOO
C21H20O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C16H14O3,CCCCCCCOCCCCCCCCO
C17H14O5,CCCCCCCOCCCCCCCCCOOO
C16H14O4,CCCCCCCCCCCCCCCOOO
C17H14O4,CCCCCCCCCCCCOCCCCOO
C16H12O5,CCCCCCCCCOCCOCCCCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C20H26O8,CCCCCCCCCOOCCCCCCCCOOCCOOO
C16H14O6,CCCCCCCCCOCCOCCCCOOO
C19H24O6,CCCCCCCCCCCCCCCOCOCOOCO
C19H30O4,CCCCCCCCCCCCCCCCCCOOO
C18H12O5,CCCCCCCCCOCCOCCCCCCOO
C16H20O9,CCCCCCCCCOOCCCCCCOOOOOO
C15H16O5,CCCCCCCCCOCCOCCCOO
C12H14O5,CCCCCCCCCOCCOOO
C17H20O9,CCCCCCCCCOOCCCCCCOOCOOOO
C10H10O5,CCCCCCCCCOOOO
C17H18O7,CCCCCCCCOCCCCCCCOOOCOO
C16H12O8,CCCCCCCCCOCCOCCCCOOOOO
C16H12O6,CCCCCCCCCOCCCCCCOOOO
C17H20O9,CCCCCCCCCOOCCCCCCOOCOOOO
C12H16O4,CCCCCCCCCCOCOO
C16H12O7,CCCCCCCCCOCCCCCCOOOOO
C10H12O5,CCCCCCCOCCOOO
C21H26O9,CCCCCCCCCCCCCCOCCCCCOCOOOOOO
C15H16O4,CCCCCCCCCCCCCCOOO
C18H14O4,CCCCCCCCCCOCOCCCCCCO
C9H8O4,CCCCCCCOCOO
C16H14O5,CCCCCCCCCOCCCCCCOOO
C20H22O6,CCCCCCCCCOCOCCCCCCCCOOCO
C20H24O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H24O6,CCCCCCCCCOCCCOCCCCCCOOCO
C17H14O7,CCCCCCCCCOCCCCCCOOCOOO
C18H18O6,CCCCCCCCCOCCCCCCCOOOCO
C17H16O6,CCCCCCCCCOCCCCCCOOCOO
C16H14O5,CCCCCCCCCOCCOCCCCOO
C17H16O6,CCCCCCCCCOCCOCCCCOOCO
C16H12O7,CCCCCCCCOCCCOCCCCOOOO
C16H14O7,CCCCCCCCCOOCCCCOCCOOO
C11H10O5,CCCCCCCCCOCOOO
C20H22O5,CCCCCCCCCOCCCCCCCCCCOOO
C20H24O5,CCCCCCCCCOCCCCCCCCCCOOO
C20H18O7,CCCCCCCCCCOCOCCCCCCCOCOOO
C20H18O7,CCCCCCCCCCOCOCCCCCCCOCOOO
C17H16O7,CCCCCCCCCOCCOCCCCOOOCO
C11H10O4,CCCCCCCCCOOCO
C10H8O4,CCCCCCCCCOOO
C16H14O5,CCCCCCCOCCCCCCCCOOO
C19H20O5,CCCCCCCCCOCCCCCCCCOOCO
C21H20O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C17H14O7,CCCCCCCCCOCCOCCCCOOOCO
C17H14O7,CCCCCCCCOCCCCCCCOOOOCO
C16H18O4,CCCCCCCCCCCCCCOOCO
C16H14O4,CCCCCCCCCOOCCCCCCO
C28H32O16,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO
C28H32O16,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO
C18H16O4,CCCCCCCCCOCCOCCCCCCO
C20H20O6,CCCCCCCCCCOCOCCCCCCCOCOO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C22H20O12,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO
C22H20O12,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO
C23H24O13,CCCCCCCCCOCCOCCCCOOCOOCCCCCOCOOOOO
C23H24O13,CCCCCCCCCOCCOCCCCOOCOOCCCCCOCOOOOO
C16H18O5,CCCCCCCCOCCCCCCCOOO
C13H14O5,CCCCCCCCCOCOCCOO
C14H18O3,CCCCCCCOCCCCCCO
C28H32O16,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOCCCCCOCOOOOO
C16H16O4,CCCCCCCCCOCCCCCCOO
C20H20O8,CCCCCCCCCOCCCCCCOOCOCOCOCO
C19H18O8,CCCCCCCCCOCCCCCCOOCOOCOCO
C28H32O17,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOOO
C28H32O17,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOOO
C16H16O6,CCCCCCCCCCCCCCCOOOOO
C22H26O11,CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOO
C22H26O11,CCCCCCCCCCCCCCCOOCCCCCOCOOOOOOO
C18H16O6,CCCCCCCCCOCCCCCCOOCOCO
C20H18O4,CCCCCCCCCOCCOCCCCCCCCO
C20H24O7,CCCCCCCCCCOCCCCCCCOOCOCOO
C20H24O7,CCCCCCCCCCOCCCCCCCOOCOCOO
C23H24O13,CCCCCCCCCOCCOCCCCOOOCOCCCCCOCOOOOO
C16H16O4,CCCCCCCCCCCOCCCCOO
C18H18O6,CCCCCCCCCOCCCCCCOCCOOO
C26H22O9,CCCCCCCCOCCCOCCCCOCCOCCCCCCOOCCOO
C12H12O4,CCCCCCCCCCCOOO
C22H24O11,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO
C22H24O11,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO
C17H16O7,CCCCCCCCCOCCOCCCCOOCOO
C26H32O12,CCCCCCCCCOCCCOOCCCCCOCOOOOCCCCCCOOCO
C26H32O12,CCCCCCCCCOCCCOOCCCCCOCOOOOCCCCCCOOCO
C18H16O8,CCCCCCCCCOCCOCCCCOOCOOCO
C12H14O4,CCCCCCCCCCOOCO
C13H16O6,CCCCCCCCCCOOCOOCO
C13H16O6,CCCCCCCCCCOOCOOCO
C13H14O6,CCCCCCCCCCOOCOOCO
C16H20O9,CCCCCCCCCOOCCCCCOCOOOOO
C16H20O9,CCCCCCCCCOOCCCCCOCOOOOO
C23H24O12,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOO
C19H18O8,CCCCCCCCCOCCCCCCOOCOOCOCO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C17H20O5,CCCCCCCCCOCCCCCCOOCO
C21H28O6,CCCCCCCCCCCCCCCCCCCOOCOOO
C21H28O6,CCCCCCCCCCCCCCCCCCCOOCOOO
C17H14O8,CCCCCCCCCOCCOCCCCOOOOCO
C22H22O11,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO
C22H22O11,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO
C17H14O5,CCCCCCCCCOCCCOCCCCOO
C24H20O8,CCCCCCCCOCCCCCCOOCCOCCCCCCOCOO
C24H20O8,CCCCCCCCOCCCCCCOOCCOCCCCCCOCOO
C11H10O6,CCCCCCCOCCOCOOO
C15H14O5,CCCCCCCOCOCCCCCCOO
C22H22O10,CCCCCCCCOCCCOCCCCOCCCCCOCOOOOO
C21H26O6,CCCCCCCCCCCOCCCCCCCCOOCOO
C20H24O4,CCCCCCCCCOCCCCCCCCCCOO
C23H24O12,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOCO
C23H24O12,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOCO
C20H22O4,CCCCCCCCCOCCOCCCCCCCCO
C11H14O5,CCCCCCCCCCOOOO
C10H12O5,CCCCCCCCCOOOO
C22H22O12,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO
C22H22O12,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO
C22H22O12,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO
C22H22O12,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO
C10H10O3,CCCCCCCOCCO
C22H18O3,CCCCCCCCCCCCCCCOCCCCCCO
C17H14O8,CCCCCCCCCOCCCCCCOOCOOOO
C22H16O3,CCCCCCCCCCCCCCCOCCCCCCO
C17H20O6,CCCCCCCCOCCCCCCCOOCOO
C17H20O6,CCCCCCCCOCCCCCCCOOCOO
C17H20O6,CCCCCCCCOCCCCCCCOOCOO
C11H12O5,CCCCCCCOCCCOOO
C18H16O8,CCCCCCCCCOCCCCCCOOCOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C18H16O7,CCCCCCCCCOCCCCCCOOCOOCO
C16H16O5,CCCCCCCCCOCCCCCCOOO
C16H14O5,CCCCCCCCCOCCCCCCOOO
C22H22O11,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO
C37H38O20,CCCCCCCCCOOCCCCOCOCCCCOCOCCOCCCCCCCOOOCCCCCCOOCOOOCOOOO
C18H16O9,CCCCCCCCCOCCCCCCOOCOOCOOO
C16H14O6,CCCCCCCCCOCCCCCCOOOO
C10H14O5,CCCCCCCCCOOOO
C10H14O5,CCCCCCCCCOOOO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C24H26O13,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOOCO
C22H22O11,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO
C22H22O12,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO
C16H12O8,CCCCCCCCCOCCCCCCOOOOOO
C23H20O10,CCCCCCCCCCCCCCCOOOOCOCCCCCCOOOO
C21H20O11,CCCCCCCCCOCCCCCCOOOOCCCCCOOOOO
C20H16O4,CCCCCCCCCOOCCCCCCCCCCO
C25H20O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C18H20O4,CCCCCCCCCOOCCCCCCCCO
C17H18O4,CCCCCCCCCOCCCCCCCOO
C26H34O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C29H34O17,CCCCCCCCOCCCCCCCOOOCOCCCCCOCOCCCCCOCOOOOOOOO
C27H32O15,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO
C15H14O5,CCCCCCCCOCCCCCCOOO
C15H14O6,CCCCCCCCOCCCCCCOOOO
C21H24O6,CCCCCCCCCCCOCCCCCCCCOOCOO
C21H24O4,CCCCCCCCCCCCCCCCCCCOOCO
C16H14O5,CCCCCCCOCCCCCCCCOOO
C21H24O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C19H24O7,CCCCCCCCCOOCCCCCCCCCOOOO
C17H18O6,CCCCCCCCCOCCCCCCOOCOO
C18H16O8,CCCCCCCCCOCCCCCCOOOCOCOO
C16H20O9,CCCCCCCCCOOCCCCCCOOOOOO
C18H14O7,CCCCCCCCOCCCCCCCOOCOCOO
C17H12O7,CCCCCCCCOCCCCCCCOOOCOO
C19H32O4,CCCCCCCCCCCCCCCCCCOOO
C20H20O7,CCCCCCCOCCOCCCOCCCCCCOOCO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H22O6,CCCCCCCCCOCOCCCCCCCCOOCO
C19H18O8,CCCCCCCCCOOCCCCCCCCOOCOOO
C16H18O5,CCCCCCCCCCCCCCCOOOO
C24H26O13,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOOCO
C19H18O7,CCCCCCCCCOCCCCCCOOCOCOCO
C19H20O3,CCCCCCCCCOCCCCCCCCCO
C20H20O8,CCCCCCCCCOOOCOCCCCCCCCOOCO
C17H16O6,CCCCCCCCCOOCCCCCCOOCO
C16H20O9,CCCCCCCCCOOCCCCCOCOOOOO
C15H14O3,CCCCCCCOCCCCCCCO
C18H20O5,CCCCCCCCCCCCCCCOOCOCO
C20H22O6,CCCCCCCCCOCOCCCCCCCCOOCO
C19H18O7,CCCCCCCCCOOCCCCCCOCOCOCO
C16H16O6,CCCCCCCCCCCCCCCOOOOO
C17H16O6,CCCCCCCCCOOCCCCCCCOOO
C26H28O6,CCCCCCCCCOCCCCCCCOCCCCCCCCOOCO
C15H22O8,CCCCCCCCOCCCCCOCOOOOO
C17H16O6,CCCCCCCCCOOCCCCCCCOOO
C19H22O5,CCCCCCCCCOCCCCCCCCOOCO
C22H22O11,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO
C17H20O6,CCCCCCCCOCCCCCCCOOCOO
C16H16O4,CCCCCCCCCCCOCCCCOO
C12H16O4,CCCCCCCCCOCCOO
C18H20O5,CCCCCCCCCCCCCCCOOCOCO
C20H22O6,CCCCCCCCCCOCOCCCCCCCOOCO
C12H14O5,CCCCCCCCCCOOCOO
C26H30O14,CCCCCCCCCOOCCCCCCCOCCCOOOCCCCCOCOOOOOO
C20H18O8,CCCCCCCCOCCCCCCOOCCCCOOCOO
C19H20O4,CCCCCCCCCOOCCCCCCCCCO
C26H32O11,CCCCCCCCCCOCOCCCCCCCOCCCCCOCOOOOOCO
C23H24O12,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOCOO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C18H16O8,CCCCCCCCCOCCOCCCCOOCOCOO
C8H8O4,CCCCCCOCOO
C12H16O4,CCCCCCCCCCOCOO
C14H16O6,CCCCCCCCCCOOCCOOCO
C21H28O6,CCCCCCCCCCCCCCCCCCCOOCOOO
C10H14O5,CCCCCCCCCOOOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C15H20O3,CCCCCCCOCCCCCCCO
C18H16O8,CCCCCCCCCOCCCCCCOOCOOCOO
C16H16O3,CCCCCCCOCCCCCCCCO
C13H14O5,CCCCCCCCCOCOCCOO
C19H24O6,CCCCCCCCCCCCCCCOCOCOCOO
C19H22O5,CCCCCCCCCOCCCCCCCCOOCO
C16H14O4,CCCCCCCCCCCCCCCOOO
C20H24O5,CCCCCCCCCCCOCCCCCCCCOOO
C19H18O5,CCCCCCCCCOCOCCCCCCCCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C21H28O6,CCCCCCCCCCCCCCCCCCCOOCOOO
C18H14O4,CCCCCCCCCOCCOCCCCCCO
C18H20O3,CCCCCCCOCCCCCCCCCCO
C10H10O3,CCCCCCCCCOO
C19H20O5,CCCCCCCCCOCOCCCCCCCCOO
C20H24O9,CCCCCCCCOCOCCOCCCCCCOOCOOCO
C19H18O9,CCCCCCCCCOCCCCCCOOCOCOOOCO
C18H16O7,CCCCCCCCOCCCCCCCOOCOOCO
C20H16O5,CCCCCCCCCOCCCCCCCCCCOOO
C13H12O6,CCCCCCCCCCCOCOOOO
C21H16O7,CCCCCCCCCCCCCCCCOCOOCCOCOO
C16H16O4,CCCCCCCCCCCCCCOOCO
C19H20O5,CCCCCCCCCOCOCCCCCCCCOO
C22H24O10,CCCCCCCCCCCCCCOCCCCCOCOOOOCOOO
C10H14O4,CCCCCCCCCOOO
C18H16O7,CCCCCCCCOCCCCCCCOOCOOCO
C16H12O8,CCCCCCCCCOCCOCCCCOOOOO
C25H20O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C21H22O9,CCCCCCCCCOCCOCCCCOCOCOCOCOCO
C37H38O18,CCCCCCCCCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOCCCCCOCOOOOOOOO
C24H20O6,CCCCCCCCCOCCCCCCCOCOCCCCCCOO
C16H20O9,CCCCCCCCCOOCCCCCOCOOOOO
C16H14O4,CCCCCCCCCOCCCCCCOO
C13H12O5,CCCCCCCCCCCOCOOO
C21H20O6,CCCCCCCCCCCOCCCCCCCCOOCOO
C19H24O5,CCCCCCCCCOCCCCCCCCOCOO
C24H18O6,CCCCCCCCCOCCCCCCCOCOCCCCCCOO
C20H20O8,CCCCCCCCCOOCCCCCCCCOOCOOCO
C22H22O10,CCCCCCCCOCCCOCCCCOCCCCCOCOOOOO
C20H24O9,CCCCCCCCOCOCCOCCCCCCOOCOOCO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C19H24O5,CCCCCCCCCOCCCCCCCCOCOO
C19H18O9,CCCCCCCCCOCCCCCCOOCOCOCOOO
C20H18O8,CCCCCCCCCOOCCCCCCCCOOCCOOO
C18H16O4,CCCCCCCCCOCCCCCCCCOO
C20H26O4,CCCCCCCCCCCCCCCCCCCOOO
C21H22O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C16H16O5,CCCCCCCCCCCCCCCOOOO
C20H24O6,CCCCCCCCCOCCCOCCCCCCOOCO
C22H22O12,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO
C17H14O7,CCCCCCCCCOCCCCCCOOCOOO
C20H18O7,CCCCCCCCCCOCCCCCCCOCOOCOO
C10H10O4,CCCCCCCCCOOO
C16H22O3,CCCCCCCCCCCCCCCOO
C17H20O9,CCCCCCCCCOOCCCCCCOCOOOOO
C11H12O4,CCCCCCCCCOOCO
C17H20O9,CCCCCCCCCOOCCCCCCOOCOOOO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C31H28O15,CCCCCCCCCOCCCCCCOOOOCCCCCOCOCOCCCCCCCCOOOOOO
C19H22O6,CCCCCCCCCOCCCOCCCCCCOOO
C16H14O5,CCCCCCCCOCCCOCCCCOO
C18H16O4,CCCCCCCCCCCOCCCCCCOO
C27H30O15,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO
C26H34O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C22H20O7,CCCCCCCCCCCCCCCCOCOCOCCOCOO
C20H24O7,CCCCCCCCCCOCCCCCCCOOCOCOO
C21H20O10,CCCCCCCCCOOCCOOCCCCCCCCOCOOOO
C20H22O6,CCCCCCCCCOCCOCCCCCCCCOOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C16H12O6,CCCCCCCCCOCCOCCCCOOO
C26H26O12,CCCCCCCCCOOCCCCCCOCOCCCCCCCCOOCOOOOO
C20H30O4,CCCCCCCCCOCCCCCCCCCCOO
C20H22O5,CCCCCCCCCOCCOCCCCCCCCOO
C17H14O6,CCCCCCCCCOCCOCCCCOOCO
C16H18O4,CCCCCCCCCOCCCCCCOO
C16H12O6,CCCCCCCCCOCCOCCCCOOO
C31H40O16,CCCCCCCCOCCCCCOCOCOCCCCCCCCOOCOOCCCCCOCOOOOOO
C22H22O6,CCCCCCCCCCOCCOCCCCCCCCOOCO
C17H20O9,CCCCCCCCCOOCCCCCCOOCOOOO
C19H22O5,CCCCCCCCCOCCCCCCCCOOCO
C20H22O3,CCCCCCCCCCCCCOCCCCCCO
C16H16O4,CCCCCCCCCCCCCCOOCO
C19H18O7,CCCCCCCCCOCCCCCCOCCOOOCO
C17H14O5,CCCCCCCOCCCCCCCCCOOO
C16H14O4,CCCCCCCOCCCCCCCCOO
C16H14O4,CCCCCCCCCOCCCCCCOO
C18H16O6,CCCCCCCCCOCCCCCCOCCOOO
C21H16O6,CCCCCCCCCOCCCCCCCCCCOCOOO
C18H16O5,CCCCCCCOCCCCCCCCCOOCO
C18H16O5,CCCCCCCCCOCCCCCCOCCOO
